ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	term
CC	GO:0031981	nuclear lumen	58/1442	373/12039	0.155495978552279	1.29820810387717	2.15814789858505	0.0216191665707835	0.01	0.01	4328001/4328823/4332742/4344189/4328500/4334825/4347610/4323989/4337169/4342553/4332567/4351580/4352631/4342220/4343217/4338920/4344031/4329057/4328227/4331234/4352037/4330487/4336833/4342894/4337886/4332052/4324449/4342750/4332800/9267055/4344685/4346519/4343672/4327566/4328304/4343885/4339341/4332841/4332840/4325442/4345254/4336010/4340633/4325052/4340256/4333678/4328008/4333230/4334449/4347014/4326248/4333654/4336986/4332851/4349827/9269241/4328135/4324080	58	GO:0031981: nuclear lumen
CC	GO:0005856	cytoskeleton	43/1442	224/12039	0.191964285714286	1.60267547553002	3.35860552389056	0.00110041243875897	0.0426016815576688	0.0392177064640416	9270619/4323990/4332556/4332061/4343605/4337861/4339566/4349436/4328997/4339999/4339353/4338790/4339007/4350197/4332083/4333966/4352926/4337845/4343018/4330669/4326816/4338201/4330548/9267695/4327786/4341074/4346016/4330906/4340658/4337843/4330897/4326684/4340644/4324211/9270703/4332316/9268593/4325546/4333349/4332190/4337837/4325847/4343400	43	GO:0005856: cytoskeleton
CC	GO:0099080	supramolecular complex	42/1442	181/12039	0.232044198895028	1.93729549965134	4.68682166449651	1.56074350604013e-05	0.00070493581689479	0.000648940720932474	9270619/4323990/4332061/4343605/4337861/4331680/4339566/4349436/4328997/4339353/4338790/4339007/4336501/4350197/4332083/4333966/4352926/4337845/4330669/4326816/4340825/9267695/4333309/4341074/4330906/4340658/4337843/4330897/4326684/4340644/4324211/4331698/4333230/4330670/9270703/4332316/9268593/4330120/4325546/4333349/4330568/4343400	42	GO:0099080: supramolecular complex
CC	GO:0015630	microtubule cytoskeleton	37/1442	149/12039	0.248322147651007	2.07319718139422	4.86239305916338	9.87645145475322e-06	0.000690150715352673	0.000635330042876611	9270619/4323990/4332061/4343605/4337861/4339566/4349436/4328997/4339999/4339353/4338790/4339007/4350197/4332083/4333966/4352926/4337845/4330669/4326816/4330548/9267695/4341074/4346016/4330906/4340658/4337843/4330897/4326684/4340644/4324211/9270703/4332316/9268593/4325546/4333349/4332190/4343400	37	GO:0015630: microtubule cytoskeleton
CC	GO:0031982	vesicle	36/1442	264/12039	0.136363636363636	1.13847560206784	0.839195410589174	0.01	0.01	0.01	4342362/4326915/4333886/4335134/4343605/4349288/4342150/4329636/4335045/4332330/4346744/4349412/4349913/4352701/4335313/4334786/4334619/4324856/4352484/4344629/4333661/4343931/4341074/4332931/4340097/4324623/4334079/4351857/4326480/9267670/4334746/4345178/4333120/4330658/4341685/4330909	36	GO:0031982: vesicle
CC	GO:0005874	microtubule	33/1442	127/12039	0.259842519685039	2.16937870630249	4.88689527106252	1.0654550045471e-05	0.000690150715352673	0.000635330042876611	9270619/4323990/4332061/4343605/4337861/4339566/4349436/4328997/4339353/4338790/4339007/4350197/4332083/4333966/4352926/4337845/4330669/4326816/9267695/4341074/4330906/4340658/4337843/4330897/4326684/4340644/4324211/9270703/4332316/9268593/4325546/4333349/4343400	33	GO:0005874: microtubule
CC	GO:0099081	supramolecular polymer	33/1442	128/12039	0.2578125	2.1524304351595	4.8351942288563	1.27334080323371e-05	0.000690150715352673	0.000635330042876611	9270619/4323990/4332061/4343605/4337861/4339566/4349436/4328997/4339353/4338790/4339007/4350197/4332083/4333966/4352926/4337845/4330669/4326816/9267695/4341074/4330906/4340658/4337843/4330897/4326684/4340644/4324211/9270703/4332316/9268593/4325546/4333349/4343400	33	GO:0099081: supramolecular polymer
CC	GO:0099512	supramolecular fiber	33/1442	128/12039	0.2578125	2.1524304351595	4.8351942288563	1.27334080323371e-05	0.000690150715352673	0.000635330042876611	9270619/4323990/4332061/4343605/4337861/4339566/4349436/4328997/4339353/4338790/4339007/4350197/4332083/4333966/4352926/4337845/4330669/4326816/9267695/4341074/4330906/4340658/4337843/4330897/4326684/4340644/4324211/9270703/4332316/9268593/4325546/4333349/4343400	33	GO:0099512: supramolecular fiber
CC	GO:0099513	polymeric cytoskeletal fiber	33/1442	128/12039	0.2578125	2.1524304351595	4.8351942288563	1.27334080323371e-05	0.000690150715352673	0.000635330042876611	9270619/4323990/4332061/4343605/4337861/4339566/4349436/4328997/4339353/4338790/4339007/4350197/4332083/4333966/4352926/4337845/4330669/4326816/9267695/4341074/4330906/4340658/4337843/4330897/4326684/4340644/4324211/9270703/4332316/9268593/4325546/4333349/4343400	33	GO:0099513: polymeric cytoskeletal fiber
CC	GO:0005730	nucleolus	29/1442	169/12039	0.171597633136095	1.43263793711889	2.0893486868977	0.0287153748729495	0.01	0.01	4328001/4332742/4344189/4334825/4347610/4323989/4332567/4351580/4329057/4328227/4336833/4342894/4324449/4342750/4332800/4344685/4346519/4327566/4339341/4332841/4332840/4325442/4340633/4340256/4333678/4334449/4326248/4332851/9269241	29	GO:0005730: nucleolus
MF	GO:0017111	ribonucleoside triphosphate phosphatase activity	150/1701	489/12936	0.306748466257669	2.33280315079906	11.6906034817108	4.34564148339918e-25	2.55089155075532e-22	2.11335406876886e-22	4352733/4327008/4339343/4336625/4334534/4341405/4335338/4342584/4351875/4325312/4329493/4334598/4351208/4327388/4332772/4331281/4326045/4332742/4347344/4339748/4350788/4328515/4339796/4331680/4341796/4324609/9266599/4339566/4337647/4345497/4332447/4349436/4347402/9267802/4347405/4342077/4347610/4326614/4339999/4323896/4338790/4344894/4341448/4345498/4331585/4352684/4341211/4346744/4351657/4352748/9267495/4337006/9269254/4341266/4352514/4339007/4336501/4327743/4337802/4328616/4338866/4334490/4344250/4335702/4352769/4331386/4333161/4336117/4330669/4324669/4341945/4331853/4337173/4349461/4325480/4340312/4341778/4352910/4331015/4339450/4337257/4339012/4350361/4324268/4334619/4324856/4339683/4332420/4324720/9267695/4331984/4346436/4348731/4332080/4333567/4330676/4351828/9270837/4329576/4331645/4336600/4337834/4326410/4342113/4328448/4330897/4327502/4340195/4324623/4340644/4331813/4331812/4331811/4331810/4343414/4352339/4338525/4332413/4348639/4324211/4331214/4334800/4328075/4339038/4333678/4334746/107275748/4352195/9270703/4332316/4333588/4346344/4342621/4347865/4338133/4329696/4330120/4325546/4342630/4333349/9270304/4329809/4329031/4336468/4351654/4326617/4340276/9267125/4339099/4326378	150	GO:0017111: ribonucleoside triphosphate phosphatase activity
MF	GO:0016887	ATP hydrolysis activity	105/1701	327/12936	0.321100917431193	2.44195265601993	10.2762199264561	1.95446661401771e-19	5.73635951214199e-17	4.75243987197992e-17	4339343/4336625/4341405/4342584/4351875/4334598/4351208/4327388/4331281/4326045/4347344/4339748/4328515/4331680/4341796/4324609/9266599/4337647/4345497/4332447/4347402/9267802/4347405/4342077/4347610/4326614/4339999/4323896/4344894/4341448/4345498/4331585/4341211/4337006/9269254/4352514/4339007/4336501/4337802/4328616/4338866/4334490/4344250/4335702/4352769/4331386/4333161/4341945/4331853/4337173/4325480/4340312/4341778/4352910/4331015/4337257/4339012/4350361/4324268/4332420/4324720/9267695/4331984/4346436/4348731/4332080/4330676/4351828/4329576/4331645/4336600/4326410/4342113/4328448/4330897/4327502/4340195/4352339/4332413/4348639/4324211/4331214/4328075/4339038/4333678/107275748/4352195/9270703/4346344/4342621/4347865/4338133/4329696/4330120/4342630/4333349/9270304/4329031/4336468/4351654/4326617/4340276/9267125/4339099/4326378	105	GO:0016887: ATP hydrolysis activity
MF	GO:0140640	catalytic activity, acting on a nucleic acid	91/1701	487/12936	0.186858316221766	1.42104596040257	3.68532325040577	0.000271227437602853	0.0048245607840265	0.00399703592256835	4332128/4343276/4335708/4340671/4342584/4348211/4336092/4336254/4349044/4337830/4331680/4347482/4347617/4330452/4347343/4341695/4336488/4347610/4345271/4326614/4333571/4326574/4337169/4342553/4327960/4328787/4340996/4341211/4339847/4352514/4344031/4336501/4325745/4347379/4329057/4352769/4326542/4338271/4349924/9268162/4341945/4340375/4327899/4338371/4329095/4324952/4334816/4347708/9267055/4344685/4328994/9267698/4330426/4347081/4334435/4347183/4337137/4348610/4343801/4342480/4338212/4323938/4331698/4331214/4326401/4325640/4325052/4351709/4339038/4333678/4343339/4342624/4327631/4330670/4325731/4332999/4334449/4331253/4333337/4330120/4346491/4335025/4351098/4344818/4326551/4337655/9267125/4334111/4339099/4326378/4333747	91	GO:0140640: catalytic activity, acting on a nucleic acid
MF	GO:0022804	active transmembrane transporter activity	72/1701	399/12936	0.180451127819549	1.37231968810916	2.93937145289338	0.00291448033082587	0.0328999991191304	0.027256880826752	4336625/4341405/4324813/4336011/4331281/4326045/4347344/4327489/4333901/4337647/4345497/4332447/4332901/4328470/4350505/4323896/4345498/4331585/4348218/9269254/4345450/4331945/4327833/9270824/4340904/4328616/4341339/4345272/4331853/4337173/4340312/4341778/4352910/4331015/4337257/4350361/4328874/9267349/4332438/4324720/4349384/4331984/4346436/4337618/4327412/4345528/4335983/4344808/4352546/4326410/4328448/4340195/4348639/4347248/4336015/4327728/4327660/4339122/4331934/4327730/4337176/4346344/4352928/4342621/4338133/4332270/4346714/4329936/4349727/4336468/4351444/4352332	72	GO:0022804: active transmembrane transporter activity
MF	GO:0003729	mRNA binding	66/1701	360/12936	0.183333333333333	1.39423868312757	2.95180766719118	0.00289211671744972	0.0328999991191304	0.027256880826752	4347128/4342835/4327045/4348938/4347068/4341860/4328390/4337080/4347232/4337883/4326977/4343261/4331683/4331680/4349288/9271390/4328997/4343144/4350828/4352441/4329958/4340159/4343774/4336279/4333618/4332626/4336501/4337559/4343740/4333283/4339664/4343809/4332197/4342750/9270146/4347096/107276303/4330740/4337454/4334962/4346390/4325442/4334103/4330529/4334512/4329949/4332471/4345942/4329341/4342177/4343757/4345242/4326038/4330670/9270641/4343516/4333840/4340846/4345901/4338199/4330120/4328199/4346201/4332063/4347871/4351978	66	GO:0003729: mRNA binding
MF	GO:0008233	peptidase activity	65/1701	481/12936	0.135135135135135	1.02769436102769	0.240846786790732	0.01	0.01	0.01	4347361/107277438/4330133/4323863/4341796/4324683/4342685/4338899/4340483/4342150/4349589/4350216/4328787/4332762/4336553/4352123/4352242/4347239/9268615/4328060/4346976/4346337/4350665/4337552/4335100/4345501/4334001/4328434/4337582/4336948/4337022/4326283/4338081/4334194/4336642/4344054/4329740/4330617/4330987/4342113/4349163/4327502/4326161/4330552/9266542/4348543/4326500/4337439/4345734/4330744/4332921/4347233/4331244/4339738/9270304/4330237/4346856/4335733/4328632/4341800/4326617/4328737/4347462/4343400/4352103	65	GO:0008233: peptidase activity
MF	GO:0005525	GTP binding	64/1701	217/12936	0.294930875576037	2.24293110314616	7.1845450804997	1.49642898060049e-10	9.76004235124988e-09	8.08596712324477e-09	4352733/4327008/4334534/4335338/4325312/4346742/9272123/4329493/4332772/4337861/4332742/4350788/4339796/4339566/4349436/4338790/4344894/4347509/4352684/4332330/4346744/4350828/4351657/4352748/9267495/4341266/4327743/4350197/4332083/4333966/4336117/4330669/4324669/4349461/9270381/4339450/4334619/4324856/4328363/4339683/4333567/4339017/9270837/4347182/4325442/4337834/4352298/4324623/4340644/4331813/4331812/4331811/4331810/4343414/4338525/4334800/4351709/4337888/4334746/4332316/4333588/4325546/4329809/4337890	64	GO:0005525: GTP binding
MF	GO:0019001	guanyl nucleotide binding	64/1701	217/12936	0.294930875576037	2.24293110314616	7.1845450804997	1.49642898060049e-10	9.76004235124988e-09	8.08596712324477e-09	4352733/4327008/4334534/4335338/4325312/4346742/9272123/4329493/4332772/4337861/4332742/4350788/4339796/4339566/4349436/4338790/4344894/4347509/4352684/4332330/4346744/4350828/4351657/4352748/9267495/4341266/4327743/4350197/4332083/4333966/4336117/4330669/4324669/4349461/9270381/4339450/4334619/4324856/4328363/4339683/4333567/4339017/9270837/4347182/4325442/4337834/4352298/4324623/4340644/4331813/4331812/4331811/4331810/4343414/4338525/4334800/4351709/4337888/4334746/4332316/4333588/4325546/4329809/4337890	64	GO:0019001: guanyl nucleotide binding
MF	GO:0032561	guanyl ribonucleotide binding	64/1701	217/12936	0.294930875576037	2.24293110314616	7.1845450804997	1.49642898060049e-10	9.76004235124988e-09	8.08596712324477e-09	4352733/4327008/4334534/4335338/4325312/4346742/9272123/4329493/4332772/4337861/4332742/4350788/4339796/4339566/4349436/4338790/4344894/4347509/4352684/4332330/4346744/4350828/4351657/4352748/9267495/4341266/4327743/4350197/4332083/4333966/4336117/4330669/4324669/4349461/9270381/4339450/4334619/4324856/4328363/4339683/4333567/4339017/9270837/4347182/4325442/4337834/4352298/4324623/4340644/4331813/4331812/4331811/4331810/4343414/4338525/4334800/4351709/4337888/4334746/4332316/4333588/4325546/4329809/4337890	64	GO:0032561: guanyl ribonucleotide binding
MF	GO:0016829	lyase activity	64/1701	304/12936	0.210526315789474	1.60103963612736	4.12622286348398	7.36406943198291e-05	0.00160100324317554	0.00132639379242733	4346318/4345387/4349718/9268297/4343441/4325587/4325155/4342935/4330192/4344637/4348564/4328997/4333918/4327960/4344858/4332774/4338737/4328859/4336831/4340042/4351434/4332253/4334640/4338537/4330037/4329234/4332341/4325027/4341496/9268162/4340008/4350524/4326769/4334425/4347708/4330036/4346699/4326503/4337823/4339017/4332519/4325309/4347717/4336415/4338861/4330040/4352298/4328147/4324491/9271676/4347752/4332356/4348268/4336402/4339066/4335756/4331117/4346906/4330034/4325777/4333898/4327295/4344260/4336624	64	GO:0016829: lyase activity
