Sn	Sp	Acc	MCC	<<Cutoff
0.189405	0.967245	0.839005	0.247518	0.377038
0.189405	0.967048	0.83884	0.246881	0.377037
0.189905	0.967048	0.838922	0.247507	0.377036
0.189905	0.966949	0.83884	0.247189	0.377032
0.189905	0.966851	0.838758	0.246872	0.377032
0.189905	0.966752	0.838675	0.246555	0.377029
0.190405	0.966752	0.838758	0.247181	0.377026
0.190905	0.966752	0.83884	0.247805	0.377026
0.191404	0.966752	0.838922	0.248429	0.377025
0.191404	0.966654	0.83884	0.248112	0.377025
0.191404	0.966555	0.838758	0.247796	0.377024
0.191904	0.966555	0.83884	0.248419	0.377024
0.191904	0.966456	0.838758	0.248104	0.377024
0.192404	0.966456	0.83884	0.248726	0.377023
0.192904	0.966456	0.838922	0.249348	0.377023
0.193403	0.966456	0.839005	0.249968	0.377019
0.193403	0.966358	0.838922	0.249654	0.377017
0.193903	0.966358	0.839005	0.250274	0.377017
0.193903	0.966259	0.838922	0.249959	0.377017
0.193903	0.96616	0.83884	0.249645	0.377015
0.194403	0.96616	0.838922	0.250264	0.377014
0.194403	0.966062	0.83884	0.249951	0.377014
0.194403	0.965963	0.838758	0.249638	0.377013
0.194403	0.965864	0.838675	0.249326	0.377012
0.194403	0.965766	0.838593	0.249014	0.377008
0.194403	0.965667	0.83851	0.248702	0.377006
0.194903	0.965667	0.838593	0.249321	0.377005
0.194903	0.965568	0.83851	0.24901	0.377004
0.194903	0.96547	0.838428	0.248699	0.377004
0.194903	0.965371	0.838346	0.24839	0.377
0.195402	0.965272	0.838346	0.248698	0.376996
0.195402	0.965174	0.838263	0.248389	0.376995
0.195902	0.965174	0.838346	0.249005	0.376994
0.195902	0.965075	0.838263	0.248697	0.376993
0.195902	0.964976	0.838181	0.248389	0.376992
0.195902	0.964878	0.838098	0.248082	0.376992
0.196402	0.964878	0.838181	0.248697	0.37699
0.196902	0.964878	0.838263	0.249313	0.376989
0.197401	0.964878	0.838346	0.249927	0.376988
0.197901	0.964878	0.838428	0.250541	0.376983
0.197901	0.964779	0.838346	0.250234	0.376982
0.197901	0.96468	0.838263	0.249927	0.376981
0.197901	0.964582	0.838181	0.249621	0.37698
0.198401	0.964582	0.838263	0.250234	0.376978
0.198401	0.964483	0.838181	0.249928	0.376977
0.198401	0.964384	0.838098	0.249623	0.376977
0.198901	0.964384	0.838181	0.250236	0.376976
0.1994	0.964384	0.838263	0.250847	0.376975
0.1999	0.964384	0.838346	0.251458	0.376975
0.2004	0.964384	0.838428	0.252069	0.376974
0.2004	0.964286	0.838346	0.251764	0.376971
0.2004	0.964187	0.838263	0.251459	0.376969
0.2004	0.964088	0.838181	0.251155	0.376965
0.2004	0.96399	0.838098	0.250852	0.376962
0.2009	0.96399	0.838181	0.251461	0.376962
0.201399	0.96399	0.838263	0.25207	0.376962
0.201399	0.963891	0.838181	0.251767	0.376961
0.201899	0.963891	0.838263	0.252376	0.376961
0.201899	0.963792	0.838181	0.252073	0.37696
0.201899	0.963694	0.838098	0.251771	0.37696
0.202399	0.963694	0.838181	0.252378	0.376958
0.202399	0.963595	0.838098	0.252076	0.376958
0.202899	0.963595	0.838181	0.252683	0.376958
0.202899	0.963496	0.838098	0.252382	0.376957
0.203398	0.963496	0.838181	0.252988	0.376953
0.203398	0.963398	0.838098	0.252687	0.376953
0.203398	0.963299	0.838016	0.252386	0.376953
0.203898	0.963299	0.838098	0.252992	0.376952
0.204398	0.963299	0.838181	0.253597	0.376949
0.204898	0.963299	0.838263	0.254201	0.376949
0.205397	0.963299	0.838346	0.254805	0.376943
0.205397	0.9632	0.838263	0.254504	0.376941
0.205397	0.963102	0.838181	0.254205	0.37694
