Sn	Sp	Acc	MCC	<<Cutoff
0.348624	0.96573	0.929317	0.331167	0.211065
0.348624	0.965648	0.92924	0.330852	0.211049
0.349934	0.965648	0.929317	0.332003	0.211036
0.349934	0.965565	0.92924	0.331688	0.21103
0.349934	0.965483	0.929162	0.331374	0.211029
0.349934	0.965401	0.929085	0.33106	0.211025
0.351245	0.965401	0.929162	0.332208	0.211014
0.351245	0.965319	0.929085	0.331895	0.210999
0.351245	0.965237	0.929008	0.331582	0.210999
0.351245	0.965155	0.92893	0.33127	0.210996
0.352556	0.965155	0.929008	0.332415	0.210996
0.353866	0.965155	0.929085	0.33356	0.210992
0.353866	0.965072	0.929008	0.333247	0.210992
0.353866	0.96499	0.92893	0.332936	0.210982
0.353866	0.964908	0.928853	0.332625	0.210982
0.353866	0.964826	0.928776	0.332314	0.210978
0.353866	0.964744	0.928698	0.332004	0.210973
0.353866	0.964661	0.928621	0.331695	0.210972
0.353866	0.964579	0.928544	0.331386	0.210969
0.353866	0.964497	0.928466	0.331078	0.210962
0.353866	0.964415	0.928389	0.330771	0.210959
0.353866	0.964333	0.928312	0.330464	0.210941
0.355177	0.964333	0.928389	0.331603	0.210923
0.355177	0.96425	0.928312	0.331297	0.210916
0.355177	0.964168	0.928234	0.330991	0.210907
0.355177	0.964086	0.928157	0.330685	0.210901
0.356488	0.964086	0.928234	0.331822	0.210893
0.356488	0.964004	0.928157	0.331517	0.210887
0.357798	0.964004	0.928234	0.332652	0.210886
0.357798	0.963922	0.928157	0.332347	0.21088
0.357798	0.96384	0.92808	0.332043	0.210872
0.357798	0.963757	0.928002	0.331739	0.21087
0.357798	0.963675	0.927925	0.331436	0.210865
0.357798	0.963593	0.927848	0.331133	0.210859
0.357798	0.963511	0.92777	0.330831	0.210858
0.357798	0.963429	0.927693	0.33053	0.210851
0.359109	0.963429	0.92777	0.331661	0.21085
0.360419	0.963429	0.927848	0.332791	0.210835
0.36173	0.963429	0.927925	0.333919	0.210817
0.36173	0.963346	0.927848	0.333617	0.2108
0.36173	0.963264	0.92777	0.333316	0.210779
0.36173	0.963182	0.927693	0.333015	0.210779
0.36173	0.9631	0.927616	0.332715	0.210778
0.36173	0.963018	0.927538	0.332415	0.210756
0.36173	0.962936	0.927461	0.332116	0.210724
0.36173	0.962853	0.927384	0.331817	0.21072
0.36173	0.962771	0.927306	0.331519	0.210707
0.36173	0.962689	0.927229	0.331222	0.210702
0.36173	0.962607	0.927152	0.330925	0.210692
0.36173	0.962525	0.927074	0.330629	0.210689
0.363041	0.962525	0.927152	0.331752	0.210687
0.363041	0.962442	0.927074	0.331456	0.210651
0.363041	0.96236	0.926997	0.33116	0.210641
0.363041	0.962278	0.92692	0.330865	0.210618
0.363041	0.962196	0.926842	0.330571	0.21061
0.364351	0.962196	0.92692	0.331691	0.210606
0.365662	0.962196	0.926997	0.332811	0.210597
0.365662	0.962114	0.92692	0.332516	0.210585
0.365662	0.962032	0.926842	0.332222	0.210564
0.365662	0.961949	0.926765	0.331929	0.21056
0.365662	0.961867	0.926688	0.331636	0.210555
0.365662	0.961785	0.92661	0.331343	0.210554
0.366972	0.961785	0.926688	0.33246	0.210523
0.366972	0.961703	0.92661	0.332167	0.210519
0.366972	0.961621	0.926533	0.331875	0.210517
0.366972	0.961538	0.926456	0.331584	0.2105
0.366972	0.961456	0.926378	0.331293	0.210492
0.368283	0.961456	0.926456	0.332407	0.210484
0.369594	0.961456	0.926533	0.33352	0.21048
0.369594	0.961374	0.926456	0.333229	0.210479
0.369594	0.961292	0.926378	0.332939	0.210453
0.369594	0.96121	0.926301	0.332649	0.210449
0.370904	0.96121	0.926378	0.333759	0.210446
0.370904	0.961128	0.926301	0.33347	0.210443
0.372215	0.961128	0.926378	0.334578	0.210433
0.373526	0.961128	0.926456	0.335686	0.210429
0.373526	0.961045	0.926378	0.335396	0.210412
0.373526	0.960963	0.926301	0.335107	0.210407
0.373526	0.960881	0.926224	0.334818	0.210394
0.373526	0.960799	0.926146	0.33453	0.210369
0.373526	0.960717	0.926069	0.334242	0.210355
0.373526	0.960634	0.925992	0.333955	0.210328
0.373526	0.960552	0.925914	0.333668	0.210323
0.373526	0.96047	0.925837	0.333382	0.210311
0.373526	0.960388	0.92576	0.333096	0.210308
0.373526	0.960306	0.925682	0.332811	0.210304
0.374836	0.960306	0.92576	0.333914	0.210304
0.374836	0.960224	0.925682	0.333629	0.210287
0.374836	0.960141	0.925605	0.333345	0.210255
0.374836	0.960059	0.925528	0.333061	0.210255
0.374836	0.959977	0.92545	0.332777	0.210241
0.374836	0.959895	0.925373	0.332494	0.210234
0.374836	0.959813	0.925296	0.332212	0.210223
0.374836	0.95973	0.925218	0.33193	0.210211
0.376147	0.95973	0.925296	0.333029	0.210209
0.377457	0.95973	0.925373	0.334128	0.210204
0.377457	0.959648	0.925296	0.333845	0.21019
0.378768	0.959648	0.925373	0.334942	0.210189
0.380079	0.959648	0.92545	0.336038	0.21018
0.380079	0.959566	0.925373	0.335755	0.210104
0.381389	0.959566	0.92545	0.33685	0.210075
0.381389	0.959484	0.925373	0.336567	0.210074
0.3827	0.959484	0.92545	0.33766	0.210068
0.3827	0.959402	0.925373	0.337378	0.210065
0.3827	0.95932	0.925296	0.337097	0.210056
0.3827	0.959237	0.925218	0.336816	0.210049
0.38401	0.959237	0.925296	0.337906	0.210023
0.38401	0.959155	0.925218	0.337625	0.210017
0.385321	0.959155	0.925296	0.338714	0.210008
0.385321	0.959073	0.925218	0.338434	0.209986
0.385321	0.958991	0.925141	0.338153	0.209937
0.385321	0.958909	0.925064	0.337874	0.209923
0.385321	0.958826	0.924986	0.337594	0.209917
0.386632	0.958826	0.925064	0.338681	0.209911
0.387942	0.958826	0.925141	0.339767	0.209906
0.387942	0.958744	0.925064	0.339487	0.209897
0.387942	0.958662	0.924986	0.339208	0.209888
0.387942	0.95858	0.924909	0.33893	0.209881
0.387942	0.958498	0.924832	0.338652	0.20988
0.387942	0.958416	0.924754	0.338374	0.209865
0.389253	0.958416	0.924832	0.339457	0.209852
0.389253	0.958333	0.924754	0.33918	0.209835
0.389253	0.958251	0.924677	0.338903	0.209747
0.389253	0.958169	0.9246	0.338626	0.209709
0.389253	0.958087	0.924522	0.33835	0.209686
0.390564	0.958087	0.9246	0.339431	0.209677
0.391874	0.958087	0.924677	0.34051	0.209661
0.391874	0.958005	0.9246	0.340234	0.209618
0.391874	0.957922	0.924522	0.339958	0.209598
0.391874	0.95784	0.924445	0.339683	0.209583
0.393185	0.95784	0.924522	0.34076	0.209572
0.394495	0.95784	0.9246	0.341837	0.209568
0.395806	0.95784	0.924677	0.342912	0.209565
