Sn	Sp	Acc	MCC	<<Cutoff
0.811881	0.776466	0.778922	0.338936	0.0948232
0.811881	0.776097	0.778579	0.338583	0.0937577
0.811881	0.775729	0.778235	0.33823	0.0935504
0.811881	0.77536	0.777892	0.337878	0.0935291
0.811881	0.774991	0.777549	0.337527	0.0935046
0.811881	0.774622	0.777206	0.337176	0.0934784
0.811881	0.774253	0.776862	0.336825	0.0933346
0.811881	0.773884	0.776519	0.336475	0.0931056
0.811881	0.773515	0.776176	0.336126	0.0930654
0.811881	0.773146	0.775832	0.335777	0.0930633
0.811881	0.772778	0.775489	0.335429	0.0925829
0.811881	0.772409	0.775146	0.335081	0.0924369
0.811881	0.77204	0.774803	0.334734	0.0924112
0.811881	0.771671	0.774459	0.334387	0.0923551
0.811881	0.771302	0.774116	0.334041	0.092308
0.811881	0.770933	0.773773	0.333695	0.0922115
0.811881	0.770564	0.773429	0.33335	0.0919589
0.816832	0.770564	0.773773	0.336049	0.091814
0.816832	0.770195	0.773429	0.335704	0.0917002
0.816832	0.769827	0.773086	0.335359	0.0916576
0.816832	0.769458	0.772743	0.335015	0.0915205
0.816832	0.769089	0.7724	0.334671	0.0911542
0.816832	0.76872	0.772056	0.334328	0.0910161
0.816832	0.768351	0.771713	0.333985	0.0908895
0.816832	0.767982	0.77137	0.333643	0.0907404
0.816832	0.767613	0.771026	0.333302	0.0904483
0.816832	0.767245	0.770683	0.332961	0.0903826
0.816832	0.766876	0.77034	0.33262	0.0903738
0.816832	0.766507	0.769997	0.33228	0.0897516
0.816832	0.766138	0.769653	0.331941	0.0894045
0.816832	0.765769	0.76931	0.331602	0.0883817
0.816832	0.7654	0.768967	0.331263	0.0875423
0.816832	0.765031	0.768623	0.330925	0.0870382
0.816832	0.764662	0.76828	0.330588	0.0865947
0.816832	0.764294	0.767937	0.330251	0.0865464
0.816832	0.763925	0.767594	0.329914	0.0865093
0.816832	0.763556	0.76725	0.329578	0.0863571
0.816832	0.763187	0.766907	0.329243	0.0862647
0.816832	0.762818	0.766564	0.328908	0.0861547
0.816832	0.762449	0.76622	0.328574	0.0859463
0.816832	0.76208	0.765877	0.32824	0.0858974
0.816832	0.761712	0.765534	0.327906	0.0855066
0.816832	0.761343	0.765191	0.327573	0.0853954
0.816832	0.760974	0.764847	0.327241	0.0852905
0.816832	0.760605	0.764504	0.326909	0.0852608
0.816832	0.760236	0.764161	0.326577	0.0849791
0.816832	0.759867	0.763817	0.326246	0.084746
0.816832	0.759498	0.763474	0.325916	0.0843165
0.816832	0.759129	0.763131	0.325585	0.0842861
0.821782	0.759129	0.763474	0.328262	0.0842098
0.821782	0.758761	0.763131	0.327931	0.0841882
0.821782	0.758392	0.762788	0.327602	0.084073
0.826733	0.758392	0.763131	0.330275	0.0838756
0.826733	0.758023	0.762788	0.329945	0.0836724
0.826733	0.757654	0.762444	0.329616	0.0834587
0.826733	0.757285	0.762101	0.329287	0.0834534
0.826733	0.756916	0.761758	0.328958	0.0832651
0.826733	0.756547	0.761414	0.32863	0.0831931
0.826733	0.756179	0.761071	0.328303	0.0830843
0.826733	0.75581	0.760728	0.327976	0.0830836
0.826733	0.755441	0.760384	0.327649	0.0827345
0.826733	0.755072	0.760041	0.327323	0.0825348
0.826733	0.754703	0.759698	0.326998	0.0824196
0.826733	0.754334	0.759355	0.326672	0.0822911
0.826733	0.753965	0.759011	0.326348	0.0820006
0.826733	0.753596	0.758668	0.326023	0.081958
0.826733	0.753228	0.758325	0.3257	0.081935
0.831683	0.753228	0.758668	0.328363	0.0818752
0.831683	0.752859	0.758325	0.328039	0.0818276
0.831683	0.75249	0.757981	0.327715	0.0817292
0.836634	0.75249	0.758325	0.330375	0.0815569
0.836634	0.752121	0.757981	0.330052	0.0815199
0.836634	0.751752	0.757638	0.329729	0.0813125
0.836634	0.751383	0.757295	0.329406	0.0811289
0.836634	0.751014	0.756952	0.329084	0.0811152
0.836634	0.750646	0.756608	0.328762	0.081086
0.836634	0.750277	0.756265	0.328441	0.0807411
0.836634	0.749908	0.755922	0.32812	0.080545
0.836634	0.749539	0.755578	0.327799	0.0804525
0.836634	0.74917	0.755235	0.327479	0.080277
0.836634	0.748801	0.754892	0.32716	0.0802496
0.836634	0.748432	0.754549	0.326841	0.0802259
0.836634	0.748063	0.754205	0.326522	0.0801338
0.841584	0.748063	0.754549	0.329173	0.0800549
0.841584	0.747695	0.754205	0.328855	0.0799018
0.841584	0.747326	0.753862	0.328536	0.0791561
0.841584	0.746957	0.753519	0.328219	0.0789489
0.841584	0.746588	0.753175	0.327901	0.078813
0.841584	0.746219	0.752832	0.327584	0.0785677
0.841584	0.74585	0.752489	0.327268	0.0783998
0.841584	0.745481	0.752146	0.326951	0.0783151
0.841584	0.745113	0.751802	0.326636	0.0780828
0.841584	0.744744	0.751459	0.326321	0.0779935
0.846535	0.744744	0.751802	0.328965	0.0779634
0.846535	0.744375	0.751459	0.32865	0.0778909
0.846535	0.744006	0.751116	0.328335	0.0777211
0.846535	0.743637	0.750772	0.32802	0.0776878
0.846535	0.743268	0.750429	0.327706	0.0776434
0.846535	0.742899	0.750086	0.327393	0.0775065
0.846535	0.74253	0.749743	0.32708	0.0774046
0.846535	0.742162	0.749399	0.326767	0.0771309
0.846535	0.741793	0.749056	0.326454	0.0771211
0.846535	0.741424	0.748713	0.326142	0.0769158
0.846535	0.741055	0.748369	0.325831	0.0766174
0.846535	0.740686	0.748026	0.32552	0.0766114
0.851485	0.740686	0.748369	0.328157	0.0765427
0.851485	0.740317	0.748026	0.327846	0.0765339
0.851485	0.739948	0.747683	0.327535	0.0764414
0.851485	0.739579	0.74734	0.327225	0.0763703
0.851485	0.739211	0.746996	0.326915	0.0763543
0.851485	0.738842	0.746653	0.326605	0.0762543
0.851485	0.738473	0.74631	0.326296	0.076093
0.851485	0.738104	0.745966	0.325987	0.0760327
0.851485	0.737735	0.745623	0.325679	0.0757465
0.851485	0.737366	0.74528	0.325371	0.0756332
0.851485	0.736997	0.744936	0.325064	0.0755071
0.851485	0.736629	0.744593	0.324757	0.0754932
0.851485	0.73626	0.74425	0.32445	0.0753927
0.851485	0.735891	0.743907	0.324144	0.0753672
0.851485	0.735522	0.743563	0.323838	0.0751731
0.851485	0.735153	0.74322	0.323532	0.0750099
0.851485	0.734784	0.742877	0.323227	0.0749664
0.851485	0.734415	0.742533	0.322923	0.0747493
0.851485	0.734046	0.74219	0.322619	0.0746265
0.856436	0.734046	0.742533	0.325245	0.0745563
0.856436	0.733678	0.74219	0.32494	0.0744725
0.856436	0.733309	0.741847	0.324636	0.0744011
0.856436	0.73294	0.741504	0.324333	0.0743382
0.856436	0.732571	0.74116	0.32403	0.074309
0.856436	0.732202	0.740817	0.323727	0.0741763
0.856436	0.731833	0.740474	0.323425	0.0740266
0.856436	0.731464	0.74013	0.323123	0.0740227
0.856436	0.731096	0.739787	0.322821	0.0737262
0.861386	0.731096	0.74013	0.325442	0.0737077
0.861386	0.730727	0.739787	0.32514	0.0731165
0.861386	0.730358	0.739444	0.324839	0.0728962
0.861386	0.729989	0.739101	0.324538	0.0728934
0.861386	0.72962	0.738757	0.324238	0.072862
0.861386	0.729251	0.738414	0.323938	0.0728216
0.861386	0.728882	0.738071	0.323638	0.0727791
0.861386	0.728513	0.737727	0.323338	0.0726665
0.861386	0.728145	0.737384	0.32304	0.0725284
0.861386	0.727776	0.737041	0.322741	0.0725038
0.861386	0.727407	0.736698	0.322443	0.0723509
0.861386	0.727038	0.736354	0.322145	0.072205
0.861386	0.726669	0.736011	0.321848	0.0721857
0.861386	0.7263	0.735668	0.321551	0.0721742
0.861386	0.725931	0.735324	0.321254	0.0720633
0.861386	0.725563	0.734981	0.320958	0.0719241
0.861386	0.725194	0.734638	0.320662	0.0718929
0.861386	0.724825	0.734295	0.320366	0.0717446
0.861386	0.724456	0.733951	0.320071	0.0715225
0.861386	0.724087	0.733608	0.319776	0.0714267
0.861386	0.723718	0.733265	0.319482	0.0714079
0.866337	0.723718	0.733608	0.322092	0.0712386
0.866337	0.723349	0.733265	0.321797	0.0712282
0.866337	0.72298	0.732921	0.321503	0.0711101
0.866337	0.722612	0.732578	0.321209	0.0710661
0.866337	0.722243	0.732235	0.320916	0.0710032
0.866337	0.721874	0.731892	0.320623	0.0709787
0.866337	0.721505	0.731548	0.32033	0.0709742
0.866337	0.721136	0.731205	0.320038	0.0708551
0.866337	0.720767	0.730862	0.319746	0.0707643
0.866337	0.720398	0.730518	0.319455	0.0707337
0.866337	0.72003	0.730175	0.319163	0.0705038
0.866337	0.719661	0.729832	0.318873	0.0702311
0.866337	0.719292	0.729488	0.318582	0.0699168
0.866337	0.718923	0.729145	0.318292	0.0699137
0.866337	0.718554	0.728802	0.318002	0.0698903
0.866337	0.718185	0.728459	0.317713	0.0697678
0.866337	0.717816	0.728115	0.317424	0.0693281
0.866337	0.717447	0.727772	0.317135	0.0691562
0.866337	0.717079	0.727429	0.316847	0.0690682
0.866337	0.71671	0.727085	0.316559	0.0689176
0.866337	0.716341	0.726742	0.316271	0.0685682
0.866337	0.715972	0.726399	0.315984	0.0684358
0.866337	0.715603	0.726056	0.315697	0.0683857
0.866337	0.715234	0.725712	0.315411	0.0683389
0.866337	0.714865	0.725369	0.315124	0.0682092
0.866337	0.714496	0.725026	0.314839	0.0679633
0.871287	0.714496	0.725369	0.317436	0.0679373
0.871287	0.714128	0.725026	0.31715	0.0678381
0.871287	0.713759	0.724682	0.316864	0.0676999
0.871287	0.71339	0.724339	0.316579	0.067541
0.871287	0.713021	0.723996	0.316294	0.0673243
0.871287	0.712652	0.723653	0.316009	0.0672641
0.871287	0.712283	0.723309	0.315725	0.0672158
0.871287	0.711914	0.722966	0.315441	0.0669931
0.871287	0.711546	0.722623	0.315158	0.0668516
0.871287	0.711177	0.722279	0.314875	0.066826
0.871287	0.710808	0.721936	0.314592	0.0668211
0.871287	0.710439	0.721593	0.314309	0.0667955
0.871287	0.71007	0.72125	0.314027	0.066729
0.871287	0.709701	0.720906	0.313745	0.0664562
0.871287	0.709332	0.720563	0.313464	0.0662629
0.871287	0.708963	0.72022	0.313183	0.066252
0.871287	0.708595	0.719876	0.312902	0.0662394
0.871287	0.708226	0.719533	0.312622	0.0661871
0.871287	0.707857	0.71919	0.312341	0.0660816
0.871287	0.707488	0.718847	0.312062	0.0657905
0.871287	0.707119	0.718503	0.311782	0.0657072
0.871287	0.70675	0.71816	0.311503	0.0655743
0.876238	0.70675	0.718503	0.31409	0.0651569
0.876238	0.706381	0.71816	0.313811	0.0650016
0.876238	0.706013	0.717817	0.313532	0.0649643
0.876238	0.705644	0.717473	0.313253	0.0648797
0.876238	0.705275	0.71713	0.312975	0.0648763
0.876238	0.704906	0.716787	0.312697	0.0648381
0.876238	0.704537	0.716444	0.31242	0.0648231
0.876238	0.704168	0.7161	0.312142	0.0647809
0.876238	0.703799	0.715757	0.311865	0.0646467
0.876238	0.70343	0.715414	0.311589	0.06444
0.876238	0.703062	0.71507	0.311312	0.0640077
0.876238	0.702693	0.714727	0.311036	0.0639555
0.876238	0.702324	0.714384	0.310761	0.063855
0.876238	0.701955	0.714041	0.310486	0.0637716
0.876238	0.701586	0.713697	0.310211	0.0635468
0.876238	0.701217	0.713354	0.309936	0.0634545
0.876238	0.700848	0.713011	0.309661	0.0634334
0.876238	0.70048	0.712667	0.309387	0.0633175
0.876238	0.700111	0.712324	0.309114	0.0633006
0.876238	0.699742	0.711981	0.30884	0.0630536
0.876238	0.699373	0.711637	0.308567	0.0630417
0.876238	0.699004	0.711294	0.308294	0.0629819
0.876238	0.698635	0.710951	0.308022	0.0628149
0.876238	0.698266	0.710608	0.30775	0.0627916
0.876238	0.697897	0.710264	0.307478	0.0627856
0.876238	0.697529	0.709921	0.307206	0.0627048
0.876238	0.69716	0.709578	0.306935	0.0624087
0.876238	0.696791	0.709234	0.306664	0.0615988
0.876238	0.696422	0.708891	0.306393	0.0615461
0.876238	0.696053	0.708548	0.306123	0.0614059
0.876238	0.695684	0.708205	0.305853	0.0613999
0.876238	0.695315	0.707861	0.305583	0.0613646
0.876238	0.694947	0.707518	0.305314	0.0613307
0.881188	0.694947	0.707861	0.307888	0.06102
0.881188	0.694578	0.707518	0.307618	0.0608682
0.881188	0.694209	0.707175	0.307349	0.0608487
0.881188	0.69384	0.706831	0.30708	0.0607033
0.881188	0.693471	0.706488	0.306812	0.0605733
0.881188	0.693102	0.706145	0.306543	0.0605352
0.881188	0.692733	0.705802	0.306275	0.0604269
0.881188	0.692364	0.705458	0.306008	0.0604009
0.881188	0.691996	0.705115	0.30574	0.0602759
0.881188	0.691627	0.704772	0.305473	0.0598688
0.881188	0.691258	0.704428	0.305207	0.0598216
0.881188	0.690889	0.704085	0.30494	0.0597466
0.881188	0.69052	0.703742	0.304674	0.0596407
0.881188	0.690151	0.703399	0.304408	0.0595059
0.881188	0.689782	0.703055	0.304142	0.0594614
0.881188	0.689414	0.702712	0.303877	0.0593486
0.881188	0.689045	0.702369	0.303612	0.05933
0.881188	0.688676	0.702025	0.303347	0.0592712
0.881188	0.688307	0.701682	0.303083	0.0591028
0.881188	0.687938	0.701339	0.302819	0.0589428
0.886139	0.687938	0.701682	0.305385	0.0589391
0.886139	0.687569	0.701339	0.305121	0.0588774
0.886139	0.6872	0.700996	0.304857	0.0588742
0.886139	0.686831	0.700652	0.304593	0.0588297
0.886139	0.686463	0.700309	0.30433	0.0587911
0.886139	0.686094	0.699966	0.304067	0.0587798
0.886139	0.685725	0.699622	0.303804	0.058641
0.886139	0.685356	0.699279	0.303542	0.058508
0.886139	0.684987	0.698936	0.30328	0.0584367
0.886139	0.684618	0.698593	0.303018	0.058309
0.886139	0.684249	0.698249	0.302756	0.0574903
0.886139	0.68388	0.697906	0.302495	0.0574092
0.886139	0.683512	0.697563	0.302234	0.0573988
0.886139	0.683143	0.697219	0.301973	0.0573876
0.886139	0.682774	0.696876	0.301713	0.0573545
0.886139	0.682405	0.696533	0.301452	0.0573413
0.886139	0.682036	0.696189	0.301192	0.0571516
0.891089	0.682036	0.696533	0.303752	0.0570786
0.891089	0.681667	0.696189	0.303492	0.0568118
0.891089	0.681298	0.695846	0.303232	0.0567473
0.891089	0.68093	0.695503	0.302973	0.0567305
0.891089	0.680561	0.69516	0.302714	0.0566974
0.891089	0.680192	0.694816	0.302455	0.0566942
0.891089	0.679823	0.694473	0.302197	0.0565717
0.891089	0.679454	0.69413	0.301938	0.0565508
0.891089	0.679085	0.693786	0.30168	0.0565269
0.891089	0.678716	0.693443	0.301423	0.056426
0.891089	0.678347	0.6931	0.301165	0.0563962
0.891089	0.677979	0.692757	0.300908	0.0563402
0.891089	0.67761	0.692413	0.300651	0.0561287
0.891089	0.677241	0.69207	0.300394	0.0560363
0.891089	0.676872	0.691727	0.300138	0.0559006
0.891089	0.676503	0.691383	0.299882	0.0558736
0.891089	0.676134	0.69104	0.299626	0.0558088
0.891089	0.675765	0.690697	0.299371	0.0557788
0.891089	0.675397	0.690354	0.299115	0.0557558
0.891089	0.675028	0.69001	0.29886	0.0556201
0.891089	0.674659	0.689667	0.298606	0.0556134
0.891089	0.67429	0.689324	0.298351	0.0556123
0.891089	0.673921	0.68898	0.298097	0.0553992
0.891089	0.673552	0.688637	0.297843	0.0552014
0.891089	0.673183	0.688294	0.297589	0.0550962
0.891089	0.672814	0.687951	0.297336	0.0549384
0.891089	0.672446	0.687607	0.297083	0.0548938
0.891089	0.672077	0.687264	0.29683	0.054804
0.891089	0.671708	0.686921	0.296577	0.0547274
0.891089	0.671339	0.686577	0.296325	0.0546845
0.891089	0.67097	0.686234	0.296073	0.054649
0.891089	0.670601	0.685891	0.295821	0.0545654
0.891089	0.670232	0.685548	0.295569	0.0542572
0.891089	0.669864	0.685204	0.295318	0.0537605
0.891089	0.669495	0.684861	0.295067	0.0536984
0.891089	0.669126	0.684518	0.294816	0.0536508
0.891089	0.668757	0.684174	0.294565	0.0536314
0.891089	0.668388	0.683831	0.294315	0.0536044
0.891089	0.668019	0.683488	0.294065	0.0535771
0.891089	0.66765	0.683145	0.293815	0.0535048
0.891089	0.667281	0.682801	0.293566	0.0534123
0.89604	0.667281	0.683145	0.296112	0.0532948
0.90099	0.667281	0.683488	0.298658	0.0531747
0.90099	0.666913	0.683145	0.298409	0.053028
0.90099	0.666544	0.682801	0.298159	0.052897
0.90099	0.666175	0.682458	0.29791	0.0528953
0.90099	0.665806	0.682115	0.297661	0.0528769
0.90099	0.665437	0.681771	0.297412	0.0528132
0.90099	0.665068	0.681428	0.297163	0.0527727
0.90099	0.664699	0.681085	0.296915	0.0527639
0.90099	0.664331	0.680742	0.296667	0.0525821
0.905941	0.664331	0.681085	0.29921	0.0525782
0.905941	0.663962	0.680742	0.298962	0.0525465
0.905941	0.663593	0.680398	0.298714	0.0525034
0.905941	0.663224	0.680055	0.298466	0.052469
0.905941	0.662855	0.679712	0.298219	0.0524065
0.905941	0.662486	0.679368	0.297972	0.0523871
0.905941	0.662117	0.679025	0.297725	0.0522197
0.905941	0.661748	0.678682	0.297479	0.0522126
0.905941	0.66138	0.678338	0.297232	0.0522092
0.910891	0.66138	0.678682	0.299773	0.0521343
0.910891	0.661011	0.678338	0.299526	0.0520767
0.910891	0.660642	0.677995	0.29928	0.0520583
0.910891	0.660273	0.677652	0.299034	0.0520224
0.910891	0.659904	0.677309	0.298789	0.0518842
0.910891	0.659535	0.676965	0.298543	0.0518494
0.910891	0.659166	0.676622	0.298298	0.0518388
0.910891	0.658797	0.676279	0.298053	0.0518255
0.910891	0.658429	0.675935	0.297809	0.0516797
0.910891	0.65806	0.675592	0.297564	0.0516283
0.910891	0.657691	0.675249	0.29732	0.0515681
0.910891	0.657322	0.674906	0.297076	0.0514142
0.910891	0.656953	0.674562	0.296833	0.0513858
0.910891	0.656584	0.674219	0.296589	0.0511898
0.910891	0.656215	0.673876	0.296346	0.0510569
0.910891	0.655847	0.673532	0.296103	0.0510557
0.910891	0.655478	0.673189	0.29586	0.050812
0.910891	0.655109	0.672846	0.295618	0.0506773
0.910891	0.65474	0.672503	0.295376	0.0506501
0.910891	0.654371	0.672159	0.295134	0.0504962
0.910891	0.654002	0.671816	0.294892	0.0504505
0.910891	0.653633	0.671473	0.29465	0.0503884
0.910891	0.653264	0.671129	0.294409	0.0503787
0.910891	0.652896	0.670786	0.294168	0.0503526
0.910891	0.652527	0.670443	0.293927	0.0503432
0.910891	0.652158	0.6701	0.293686	0.0502743
0.910891	0.651789	0.669756	0.293446	0.0502016
0.910891	0.65142	0.669413	0.293206	0.0500984
0.915842	0.65142	0.669756	0.295739	0.0500141
0.915842	0.651051	0.669413	0.295499	0.0500053
0.915842	0.650682	0.66907	0.295259	0.0498935
0.915842	0.650314	0.668726	0.29502	0.0498665
0.915842	0.649945	0.668383	0.29478	0.049704
0.915842	0.649576	0.66804	0.294541	0.0493488
0.915842	0.649207	0.667697	0.294302	0.0493434
0.915842	0.648838	0.667353	0.294063	0.0491513
0.915842	0.648469	0.66701	0.293825	0.0491269
0.915842	0.6481	0.666667	0.293587	0.0489662
0.915842	0.647731	0.666323	0.293348	0.0489125
0.915842	0.647363	0.66598	0.293111	0.0486891
0.915842	0.646994	0.665637	0.292873	0.0486629
0.915842	0.646625	0.665294	0.292636	0.0486421
0.915842	0.646256	0.66495	0.292399	0.0484214
0.915842	0.645887	0.664607	0.292162	0.0482227
0.915842	0.645518	0.664264	0.291925	0.0481356
0.915842	0.645149	0.66392	0.291688	0.0480949
0.915842	0.644781	0.663577	0.291452	0.0480917
0.915842	0.644412	0.663234	0.291216	0.0478896
0.915842	0.644043	0.66289	0.29098	0.0478185
0.915842	0.643674	0.662547	0.290745	0.0477774
0.915842	0.643305	0.662204	0.290509	0.0476782
0.915842	0.642936	0.661861	0.290274	0.0476324
0.920792	0.642936	0.662204	0.292802	0.0474161
0.920792	0.642567	0.661861	0.292567	0.0473703
0.920792	0.642198	0.661517	0.292332	0.0473434
0.925743	0.642198	0.661861	0.294859	0.0472924
0.925743	0.64183	0.661517	0.294624	0.0472488
0.925743	0.641461	0.661174	0.29439	0.0471953
0.925743	0.641092	0.660831	0.294155	0.0471196
0.925743	0.640723	0.660487	0.293921	0.0470454
0.925743	0.640354	0.660144	0.293687	0.0470286
0.925743	0.639985	0.659801	0.293453	0.0470182
0.925743	0.639616	0.659458	0.29322	0.0470057
0.925743	0.639248	0.659114	0.292986	0.047003
0.925743	0.638879	0.658771	0.292753	0.0469775
0.925743	0.63851	0.658428	0.29252	0.0469484
0.925743	0.638141	0.658084	0.292288	0.0468764
0.925743	0.637772	0.657741	0.292055	0.0467609
0.925743	0.637403	0.657398	0.291823	0.0466614
0.925743	0.637034	0.657055	0.291591	0.0466299
0.925743	0.636665	0.656711	0.291359	0.0462621
0.925743	0.636297	0.656368	0.291128	0.0462214
0.925743	0.635928	0.656025	0.290896	0.0461946
0.925743	0.635559	0.655681	0.290665	0.04617
0.925743	0.63519	0.655338	0.290434	0.0461187
0.925743	0.634821	0.654995	0.290203	0.0460008
0.925743	0.634452	0.654652	0.289973	0.0459577
0.925743	0.634083	0.654308	0.289742	0.0458696
0.925743	0.633714	0.653965	0.289512	0.0458172
0.925743	0.633346	0.653622	0.289282	0.0456773
0.925743	0.632977	0.653278	0.289053	0.0456138
0.925743	0.632608	0.652935	0.288823	0.0455366
0.925743	0.632239	0.652592	0.288594	0.0452971
0.925743	0.63187	0.652249	0.288365	0.045152
0.925743	0.631501	0.651905	0.288136	0.0450152
0.925743	0.631132	0.651562	0.287907	0.044977
0.925743	0.630764	0.651219	0.287679	0.0449327
0.925743	0.630395	0.650875	0.28745	0.0447336
0.925743	0.630026	0.650532	0.287222	0.0447176
0.925743	0.629657	0.650189	0.286994	0.044671
0.925743	0.629288	0.649846	0.286767	0.0446337
0.925743	0.628919	0.649502	0.286539	0.0446092
0.925743	0.62855	0.649159	0.286312	0.0445601
0.930693	0.62855	0.649502	0.288832	0.0444747
0.930693	0.628181	0.649159	0.288605	0.0444535
0.930693	0.627813	0.648816	0.288378	0.0444502
0.930693	0.627444	0.648472	0.288151	0.0443873
0.930693	0.627075	0.648129	0.287925	0.0443696
0.930693	0.626706	0.647786	0.287698	0.0443457
0.930693	0.626337	0.647442	0.287472	0.0441021
0.935644	0.626337	0.647786	0.289991	0.0440176
0.935644	0.625968	0.647442	0.289765	0.0440153
0.935644	0.625599	0.647099	0.289539	0.0439906
0.935644	0.625231	0.646756	0.289313	0.0439609
0.935644	0.624862	0.646413	0.289088	0.0439367
0.935644	0.624493	0.646069	0.288862	0.043797
0.935644	0.624124	0.645726	0.288637	0.0437099
0.935644	0.623755	0.645383	0.288412	0.0436177
0.935644	0.623386	0.645039	0.288188	0.0435869
0.935644	0.623017	0.644696	0.287963	0.0432531
0.935644	0.622648	0.644353	0.287739	0.0430894
0.935644	0.62228	0.64401	0.287515	0.0430535
0.935644	0.621911	0.643666	0.287291	0.0429744
0.935644	0.621542	0.643323	0.287067	0.0429338
0.935644	0.621173	0.64298	0.286843	0.0427706
0.935644	0.620804	0.642636	0.28662	0.0426443
0.935644	0.620435	0.642293	0.286397	0.0426384
0.935644	0.620066	0.64195	0.286174	0.0425939
0.935644	0.619698	0.641607	0.285951	0.0425803
0.935644	0.619329	0.641263	0.285729	0.0424592
0.935644	0.61896	0.64092	0.285506	0.0424047
0.935644	0.618591	0.640577	0.285284	0.0419745
0.935644	0.618222	0.640233	0.285062	0.0418556
0.935644	0.617853	0.63989	0.28484	0.0415487
0.935644	0.617484	0.639547	0.284619	0.0414519
0.935644	0.617115	0.639204	0.284397	0.0413763
0.935644	0.616747	0.63886	0.284176	0.0412769
0.935644	0.616378	0.638517	0.283955	0.0412196
0.935644	0.616009	0.638174	0.283734	0.0411806
0.935644	0.61564	0.63783	0.283513	0.0411162
0.935644	0.615271	0.637487	0.283293	0.0411015
0.935644	0.614902	0.637144	0.283073	0.0410956
0.935644	0.614533	0.636801	0.282852	0.0410483
0.935644	0.614165	0.636457	0.282633	0.0409552
0.935644	0.613796	0.636114	0.282413	0.0409206
0.935644	0.613427	0.635771	0.282193	0.0408592
0.935644	0.613058	0.635427	0.281974	0.0408406
0.935644	0.612689	0.635084	0.281755	0.0408405
0.935644	0.61232	0.634741	0.281536	0.040769
0.935644	0.611951	0.634398	0.281317	0.0407506
0.935644	0.611582	0.634054	0.281098	0.0407237
0.935644	0.611214	0.633711	0.28088	0.0406993
0.935644	0.610845	0.633368	0.280662	0.0406561
0.935644	0.610476	0.633024	0.280443	0.0404809
0.935644	0.610107	0.632681	0.280226	0.0404297
0.935644	0.609738	0.632338	0.280008	0.0402048
0.935644	0.609369	0.631995	0.27979	0.0401231
0.935644	0.609	0.631651	0.279573	0.0399659
0.935644	0.608632	0.631308	0.279356	0.0398999
0.935644	0.608263	0.630965	0.279139	0.0398061
0.935644	0.607894	0.630621	0.278922	0.039761
0.935644	0.607525	0.630278	0.278705	0.0396269
0.935644	0.607156	0.629935	0.278489	0.0396157
0.935644	0.606787	0.629591	0.278273	0.039611
0.935644	0.606418	0.629248	0.278057	0.0394902
0.935644	0.606049	0.628905	0.277841	0.0394148
0.935644	0.605681	0.628562	0.277625	0.0393679
0.935644	0.605312	0.628218	0.277409	0.0392855
0.935644	0.604943	0.627875	0.277194	0.0391015
0.935644	0.604574	0.627532	0.276979	0.0390734
0.940594	0.604574	0.627875	0.279491	0.0389714
0.940594	0.604205	0.627532	0.279276	0.0389078
0.940594	0.603836	0.627188	0.279061	0.0388958
0.940594	0.603467	0.626845	0.278846	0.038862
0.940594	0.603098	0.626502	0.278631	0.0388493
0.940594	0.60273	0.626159	0.278417	0.0388276
0.940594	0.602361	0.625815	0.278203	0.0387928
0.940594	0.601992	0.625472	0.277989	0.0387701
0.940594	0.601623	0.625129	0.277775	0.0386272
0.940594	0.601254	0.624785	0.277561	0.0386077
0.940594	0.600885	0.624442	0.277348	0.0385613
0.940594	0.600516	0.624099	0.277134	0.0384055
0.940594	0.600148	0.623756	0.276921	0.038356
0.940594	0.599779	0.623412	0.276708	0.0383035
0.940594	0.59941	0.623069	0.276495	0.0382438
0.940594	0.599041	0.622726	0.276283	0.038239
0.940594	0.598672	0.622382	0.27607	0.0381615
0.940594	0.598303	0.622039	0.275858	0.038132
0.940594	0.597934	0.621696	0.275646	0.0381107
0.940594	0.597565	0.621353	0.275434	0.0380529
0.940594	0.597197	0.621009	0.275222	0.0379054
0.940594	0.596828	0.620666	0.27501	0.0378366
0.940594	0.596459	0.620323	0.274799	0.0376827
0.940594	0.59609	0.619979	0.274587	0.0375306
0.940594	0.595721	0.619636	0.274376	0.0374442
0.940594	0.595352	0.619293	0.274165	0.0372435
0.940594	0.594983	0.61895	0.273954	0.0372378
0.940594	0.594615	0.618606	0.273744	0.0371261
0.945545	0.594615	0.61895	0.276254	0.0371067
0.945545	0.594246	0.618606	0.276043	0.0370539
0.945545	0.593877	0.618263	0.275833	0.0370312
0.945545	0.593508	0.61792	0.275623	0.0370244
0.945545	0.593139	0.617576	0.275413	0.0369688
0.945545	0.59277	0.617233	0.275203	0.0368571
0.945545	0.592401	0.61689	0.274993	0.0367458
0.945545	0.592032	0.616547	0.274783	0.0366858
0.945545	0.591664	0.616203	0.274574	0.0365664
0.945545	0.591295	0.61586	0.274365	0.0364503
0.945545	0.590926	0.615517	0.274156	0.0364476
0.945545	0.590557	0.615173	0.273947	0.0364315
0.945545	0.590188	0.61483	0.273738	0.0364058
0.945545	0.589819	0.614487	0.27353	0.0362057
0.945545	0.58945	0.614143	0.273321	0.0361571
0.950495	0.58945	0.614487	0.27583	0.0361182
0.950495	0.589082	0.614143	0.275622	0.036084
0.950495	0.588713	0.6138	0.275414	0.036053
0.950495	0.588344	0.613457	0.275206	0.0360509
