Sn	Sp	Acc	MCC	<<Cutoff
0.544554	0.837084	0.812706	0.266372	0.135123
0.544554	0.836184	0.811881	0.265319	0.134899
0.544554	0.835284	0.811056	0.26427	0.134339
0.544554	0.834383	0.810231	0.263227	0.133871
0.544554	0.833483	0.809406	0.262189	0.133499
0.544554	0.832583	0.808581	0.261156	0.132921
0.544554	0.831683	0.807756	0.260128	0.132762
0.544554	0.830783	0.806931	0.259104	0.132635
0.544554	0.829883	0.806106	0.258086	0.132464
0.554455	0.829883	0.806931	0.264506	0.132397
0.554455	0.828983	0.806106	0.263486	0.132259
0.554455	0.828083	0.805281	0.26247	0.131897
0.554455	0.827183	0.804455	0.26146	0.131482
0.554455	0.826283	0.80363	0.260454	0.130863
0.564356	0.826283	0.804455	0.266831	0.13047
0.564356	0.825383	0.80363	0.265823	0.130427
0.564356	0.824482	0.802805	0.26482	0.129767
0.564356	0.823582	0.80198	0.263822	0.128488
0.574257	0.823582	0.802805	0.270163	0.128473
0.574257	0.822682	0.80198	0.269164	0.12696
0.574257	0.821782	0.801155	0.268168	0.126768
0.584158	0.821782	0.80198	0.274481	0.124557
0.584158	0.820882	0.801155	0.273484	0.123407
0.584158	0.819982	0.80033	0.272492	0.122825
0.584158	0.819082	0.799505	0.271504	0.12261
0.584158	0.818182	0.79868	0.270521	0.121926
0.584158	0.817282	0.797855	0.269542	0.121882
0.584158	0.816382	0.79703	0.268567	0.121781
0.584158	0.815482	0.796205	0.267597	0.121479
0.584158	0.814581	0.79538	0.26663	0.120712
0.584158	0.813681	0.794554	0.265668	0.120564
0.584158	0.812781	0.793729	0.26471	0.120494
0.584158	0.811881	0.792904	0.263756	0.119978
0.584158	0.810981	0.792079	0.262807	0.119723
0.594059	0.810981	0.792904	0.269035	0.118687
0.594059	0.810081	0.792079	0.268084	0.118533
0.60396	0.810081	0.792904	0.274292	0.118367
0.60396	0.809181	0.792079	0.273339	0.11746
0.60396	0.808281	0.791254	0.272391	0.117404
0.60396	0.807381	0.790429	0.271446	0.117294
0.613861	0.807381	0.791254	0.277624	0.11639
0.613861	0.806481	0.790429	0.276678	0.116355
0.613861	0.805581	0.789604	0.275736	0.116152
0.613861	0.80468	0.788779	0.274798	0.114882
0.613861	0.80378	0.787954	0.273864	0.114192
0.623762	0.80378	0.788779	0.280007	0.113896
0.633663	0.80378	0.789604	0.286137	0.113773
0.633663	0.80288	0.788779	0.285197	0.113501
0.633663	0.80198	0.787954	0.28426	0.113193
0.633663	0.80108	0.787129	0.283327	0.112606
0.633663	0.80018	0.786304	0.282398	0.112467
0.633663	0.79928	0.785479	0.281473	0.112337
0.643564	0.79928	0.786304	0.287565	0.111519
0.643564	0.79838	0.785479	0.286639	0.109709
0.643564	0.79748	0.784653	0.285716	0.109382
0.643564	0.79658	0.783828	0.284798	0.10932
0.643564	0.79568	0.783003	0.283882	0.108839
0.643564	0.794779	0.782178	0.28297	0.107686
0.643564	0.793879	0.781353	0.282062	0.106973
0.643564	0.792979	0.780528	0.281158	0.106849
0.643564	0.792079	0.779703	0.280256	0.106575
0.643564	0.791179	0.778878	0.279359	0.10644
0.643564	0.790279	0.778053	0.278464	0.106423
0.643564	0.789379	0.777228	0.277573	0.106057
0.653465	0.789379	0.778053	0.283603	0.105303
0.653465	0.788479	0.777228	0.282711	0.10507
0.653465	0.787579	0.776403	0.281822	0.105052
0.653465	0.786679	0.775578	0.280937	0.104918
0.663366	0.786679	0.776403	0.286942	0.104198
0.673267	0.786679	0.777228	0.292935	0.104034
0.673267	0.785779	0.776403	0.292044	0.103815
0.673267	0.784878	0.775578	0.291157	0.103292
0.673267	0.783978	0.774752	0.290274	0.103029
0.673267	0.783078	0.773927	0.289393	0.102975
0.673267	0.782178	0.773102	0.288516	0.102796
0.673267	0.781278	0.772277	0.287642	0.102258
0.673267	0.780378	0.771452	0.286771	0.102229
0.673267	0.779478	0.770627	0.285904	0.101723
0.673267	0.778578	0.769802	0.285039	0.101377
0.673267	0.777678	0.768977	0.284178	0.100538
0.673267	0.776778	0.768152	0.283319	0.100251
0.673267	0.775878	0.767327	0.282464	0.09948
0.673267	0.774977	0.766502	0.281612	0.0982562
0.673267	0.774077	0.765677	0.280762	0.0969297
0.683168	0.774077	0.766502	0.286688	0.0968828
0.683168	0.773177	0.765677	0.285838	0.0966338
