Sn	Sp	Acc	MCC	<<Cutoff
0.424749	0.888155	0.827008	0.294067	0.226235
0.424749	0.887646	0.826567	0.293243	0.226232
0.424749	0.887138	0.826125	0.292423	0.226145
0.428094	0.887138	0.826567	0.295213	0.226092
0.428094	0.886629	0.826125	0.294394	0.226082
0.428094	0.886121	0.825684	0.293577	0.226068
0.428094	0.885613	0.825243	0.292763	0.22586
0.428094	0.885104	0.824801	0.291952	0.225841
0.431438	0.885104	0.825243	0.29473	0.22549
0.431438	0.884596	0.824801	0.29392	0.225346
0.431438	0.884087	0.82436	0.293113	0.225192
0.431438	0.883579	0.823919	0.292308	0.225138
0.434783	0.883579	0.82436	0.295077	0.225115
0.434783	0.883071	0.823919	0.294274	0.224076
0.438127	0.883071	0.82436	0.297036	0.223749
0.438127	0.882562	0.823919	0.296234	0.223541
0.438127	0.882054	0.823477	0.295434	0.223442
0.438127	0.881546	0.823036	0.294637	0.222596
0.438127	0.881037	0.822595	0.293842	0.222487
0.441472	0.881037	0.823036	0.296594	0.222486
0.444816	0.881037	0.823477	0.29934	0.222231
0.448161	0.881037	0.823919	0.30208	0.222171
0.451505	0.881037	0.82436	0.304816	0.222138
0.451505	0.880529	0.823919	0.304018	0.221927
0.451505	0.88002	0.823477	0.303224	0.221272
0.451505	0.879512	0.823036	0.302431	0.221244
0.454849	0.879512	0.823477	0.305158	0.221188
0.454849	0.879004	0.823036	0.304366	0.221178
0.454849	0.878495	0.822595	0.303578	0.221104
0.454849	0.877987	0.822154	0.302791	0.221085
0.454849	0.877478	0.821712	0.302008	0.220923
0.458194	0.877478	0.822154	0.304724	0.220812
0.461538	0.877478	0.822595	0.307435	0.220784
0.461538	0.87697	0.822154	0.306651	0.220652
0.464883	0.87697	0.822595	0.309356	0.220505
0.464883	0.876462	0.822154	0.308574	0.220495
0.464883	0.875953	0.821712	0.307793	0.220226
0.464883	0.875445	0.821271	0.307015	0.22004
0.464883	0.874936	0.82083	0.306239	0.219976
0.464883	0.874428	0.820388	0.305466	0.219944
0.464883	0.87392	0.819947	0.304695	0.219787
0.464883	0.873411	0.819506	0.303927	0.218501
0.464883	0.872903	0.819064	0.30316	0.218414
0.464883	0.872395	0.818623	0.302396	0.218012
0.468227	0.872395	0.819064	0.305085	0.217907
0.468227	0.871886	0.818623	0.304322	0.217891
0.471572	0.871886	0.819064	0.307006	0.217874
0.471572	0.871378	0.818623	0.306244	0.217794
0.474916	0.871378	0.819064	0.308921	0.21711
0.474916	0.870869	0.818623	0.30816	0.217013
0.478261	0.870869	0.819064	0.310832	0.217011
0.481605	0.870869	0.819506	0.313499	0.217008
0.481605	0.870361	0.819064	0.312738	0.216668
0.481605	0.869853	0.818623	0.311979	0.216634
0.481605	0.869344	0.818182	0.311222	0.216235
0.48495	0.869344	0.818623	0.313881	0.215697
0.488294	0.869344	0.819064	0.316536	0.215495
0.488294	0.868836	0.818623	0.315779	0.215493
0.488294	0.868327	0.818182	0.315025	0.215412
0.491639	0.868327	0.818623	0.317673	0.215306
0.491639	0.867819	0.818182	0.316919	0.215169
0.494983	0.867819	0.818623	0.319562	0.215062
0.494983	0.867311	0.818182	0.318809	0.215023
0.494983	0.866802	0.817741	0.318059	0.214866
0.498328	0.866802	0.818182	0.320695	0.214719
0.498328	0.866294	0.817741	0.319946	0.214713
0.498328	0.865785	0.817299	0.319199	0.214686
0.498328	0.865277	0.816858	0.318454	0.214666
0.501672	0.865277	0.817299	0.321082	0.214135
0.501672	0.864769	0.816858	0.320339	0.214049
0.501672	0.86426	0.816417	0.319597	0.213415
0.501672	0.863752	0.815975	0.318857	0.213277
0.505017	0.863752	0.816417	0.321478	0.212938
0.505017	0.863244	0.815975	0.320739	0.212905
0.505017	0.862735	0.815534	0.320003	0.212266
0.505017	0.862227	0.815093	0.319268	0.21211
0.505017	0.861718	0.814651	0.318535	0.211901
0.505017	0.86121	0.81421	0.317804	0.211257
0.505017	0.860702	0.813769	0.317076	0.211051
0.505017	0.860193	0.813327	0.316349	0.211029
0.505017	0.859685	0.812886	0.315624	0.210859
0.505017	0.859176	0.812445	0.314902	0.210852
0.508361	0.859176	0.812886	0.317509	0.210723
0.511706	0.859176	0.813327	0.320113	0.210174
0.511706	0.858668	0.812886	0.31939	0.210111
0.511706	0.85816	0.812445	0.318669	0.210105
0.51505	0.85816	0.812886	0.321267	0.209977
0.51505	0.857651	0.812445	0.320547	0.209483
0.518395	0.857651	0.812886	0.323139	0.209456
0.518395	0.857143	0.812445	0.32242	0.209072
0.521739	0.857143	0.812886	0.325008	0.208953
0.525084	0.857143	0.813327	0.327592	0.208517
0.528428	0.857143	0.813769	0.330172	0.208183
0.531773	0.857143	0.81421	0.332749	0.208072
0.535117	0.857143	0.814651	0.335321	0.207783
0.535117	0.856634	0.81421	0.334599	0.207436
0.535117	0.856126	0.813769	0.333879	0.206825
0.538462	0.856126	0.81421	0.336446	0.206818
0.538462	0.855618	0.813769	0.335727	0.206781
0.538462	0.855109	0.813327	0.33501	0.206627
0.541806	0.855109	0.813769	0.337571	0.206594
0.541806	0.854601	0.813327	0.336855	0.20643
0.541806	0.854093	0.812886	0.336141	0.206379
0.541806	0.853584	0.812445	0.335428	0.20613
0.541806	0.853076	0.812004	0.334717	0.206115
0.545151	0.853076	0.812445	0.337272	0.205807
0.545151	0.852567	0.812004	0.336562	0.205387
0.548495	0.852567	0.812445	0.339112	0.204937
0.551839	0.852567	0.812886	0.341658	0.204716
0.551839	0.852059	0.812445	0.340948	0.204255
0.551839	0.851551	0.812004	0.34024	0.204248
0.551839	0.851042	0.811562	0.339534	0.203985
0.551839	0.850534	0.811121	0.33883	0.203499
0.555184	0.850534	0.811562	0.341369	0.203466
0.555184	0.850025	0.811121	0.340666	0.203353
0.558528	0.850025	0.811562	0.3432	0.203055
0.561873	0.850025	0.812004	0.345732	0.202869
0.561873	0.849517	0.811562	0.345029	0.202561
0.561873	0.849009	0.811121	0.344327	0.202412
0.565217	0.849009	0.811562	0.346853	0.20228
0.565217	0.8485	0.811121	0.346153	0.202131
0.565217	0.847992	0.81068	0.345454	0.202119
0.565217	0.847483	0.810238	0.344757	0.202058
0.565217	0.846975	0.809797	0.344061	0.20204
0.565217	0.846467	0.809356	0.343367	0.201711
0.565217	0.845958	0.808914	0.342675	0.201544
0.565217	0.84545	0.808473	0.341985	0.201539
0.565217	0.844942	0.808032	0.341296	0.201329
0.565217	0.844433	0.80759	0.340609	0.201277
0.565217	0.843925	0.807149	0.339924	0.201136
0.565217	0.843416	0.806708	0.33924	0.200968
0.565217	0.842908	0.806267	0.338558	0.200964
0.565217	0.8424	0.805825	0.337878	0.200962
0.565217	0.841891	0.805384	0.337199	0.200903
0.568562	0.841891	0.805825	0.339711	0.200641
0.568562	0.841383	0.805384	0.339033	0.200177
0.568562	0.840874	0.804943	0.338357	0.199845
0.568562	0.840366	0.804501	0.337682	0.199559
0.568562	0.839858	0.80406	0.337009	0.199007
0.568562	0.839349	0.803619	0.336337	0.198953
0.571906	0.839349	0.80406	0.338842	0.198872
0.571906	0.838841	0.803619	0.338171	0.198419
0.575251	0.838841	0.80406	0.340672	0.198057
0.575251	0.838332	0.803619	0.340002	0.197874
0.575251	0.837824	0.803177	0.339333	0.197847
0.575251	0.837316	0.802736	0.338667	0.197776
0.575251	0.836807	0.802295	0.338001	0.197483
0.575251	0.836299	0.801853	0.337338	0.197312
0.578595	0.836299	0.802295	0.339831	0.197165
0.578595	0.835791	0.801853	0.339168	0.196851
0.578595	0.835282	0.801412	0.338507	0.196828
0.578595	0.834774	0.800971	0.337847	0.196514
0.578595	0.834265	0.80053	0.337189	0.196035
0.578595	0.833757	0.800088	0.336532	0.195416
0.578595	0.833249	0.799647	0.335876	0.195333
0.58194	0.833249	0.800088	0.338362	0.194884
0.58194	0.83274	0.799647	0.337708	0.194875
0.58194	0.832232	0.799206	0.337054	0.194568
0.58194	0.831723	0.798764	0.336403	0.194425
0.58194	0.831215	0.798323	0.335752	0.194317
0.58194	0.830707	0.797882	0.335104	0.194264
0.58194	0.830198	0.79744	0.334456	0.194243
0.585284	0.830198	0.797882	0.336935	0.194173
0.588629	0.830198	0.798323	0.33941	0.194157
0.588629	0.82969	0.797882	0.338763	0.194155
0.591973	0.82969	0.798323	0.341235	0.193833
0.591973	0.829181	0.797882	0.340588	0.193687
0.591973	0.828673	0.79744	0.339943	0.193502
0.591973	0.828165	0.796999	0.339299	0.193391
0.595318	0.828165	0.79744	0.341766	0.19307
0.598662	0.828165	0.797882	0.344231	0.192789
0.598662	0.827656	0.79744	0.343587	0.192775
0.602007	0.827656	0.797882	0.346047	0.192624
0.602007	0.827148	0.79744	0.345404	0.192577
0.605351	0.827148	0.797882	0.347862	0.19232
0.605351	0.82664	0.79744	0.347219	0.192144
0.605351	0.826131	0.796999	0.346578	0.191767
0.605351	0.825623	0.796558	0.345939	0.191766
0.605351	0.825114	0.796117	0.3453	0.191674
0.605351	0.824606	0.795675	0.344664	0.191584
0.605351	0.824098	0.795234	0.344028	0.191417
0.605351	0.823589	0.794793	0.343394	0.190912
0.608696	0.823589	0.795234	0.345844	0.190828
0.61204	0.823589	0.795675	0.348291	0.190748
0.61204	0.823081	0.795234	0.347657	0.190597
0.61204	0.822572	0.794793	0.347024	0.190514
0.61204	0.822064	0.794351	0.346393	0.190452
0.61204	0.821556	0.79391	0.345763	0.190406
0.61204	0.821047	0.793469	0.345134	0.189979
0.61204	0.820539	0.793027	0.344507	0.189951
0.61204	0.820031	0.792586	0.343881	0.189669
0.61204	0.819522	0.792145	0.343256	0.189664
0.61204	0.819014	0.791703	0.342633	0.189598
0.61204	0.818505	0.791262	0.342011	0.189316
0.61204	0.817997	0.790821	0.34139	0.189228
0.615385	0.817997	0.791262	0.343827	0.188877
0.615385	0.817489	0.790821	0.343207	0.188787
0.615385	0.81698	0.79038	0.342588	0.188564
0.615385	0.816472	0.789938	0.34197	0.18844
0.615385	0.815963	0.789497	0.341354	0.188431
0.615385	0.815455	0.789056	0.340739	0.188372
0.615385	0.814947	0.788614	0.340125	0.188272
0.615385	0.814438	0.788173	0.339513	0.187988
0.615385	0.81393	0.787732	0.338901	0.187984
0.615385	0.813421	0.78729	0.338291	0.187697
0.615385	0.812913	0.786849	0.337682	0.187621
0.615385	0.812405	0.786408	0.337075	0.187519
0.615385	0.811896	0.785966	0.336469	0.187407
0.615385	0.811388	0.785525	0.335863	0.187019
0.615385	0.81088	0.785084	0.33526	0.186822
0.615385	0.810371	0.784643	0.334657	0.186686
0.615385	0.809863	0.784201	0.334055	0.186578
0.615385	0.809354	0.78376	0.333455	0.186554
0.615385	0.808846	0.783319	0.332856	0.186013
0.615385	0.808338	0.782877	0.332258	0.185724
0.618729	0.808338	0.783319	0.334681	0.185262
0.622074	0.808338	0.78376	0.337101	0.184203
0.622074	0.807829	0.783319	0.336503	0.18419
0.622074	0.807321	0.782877	0.335906	0.183904
0.625418	0.807321	0.783319	0.338323	0.183748
0.625418	0.806812	0.782877	0.337726	0.18372
0.625418	0.806304	0.782436	0.337131	0.183552
0.625418	0.805796	0.781995	0.336537	0.183433
0.625418	0.805287	0.781553	0.335945	0.183226
0.625418	0.804779	0.781112	0.335353	0.182739
0.625418	0.80427	0.780671	0.334763	0.182696
0.625418	0.803762	0.780229	0.334173	0.182167
0.625418	0.803254	0.779788	0.333585	0.182106
0.628763	0.803254	0.780229	0.335994	0.182045
0.628763	0.802745	0.779788	0.335407	0.181971
0.632107	0.802745	0.780229	0.337813	0.181753
0.632107	0.802237	0.779788	0.337226	0.181571
0.635452	0.802237	0.780229	0.33963	0.181523
0.635452	0.801729	0.779788	0.339043	0.180554
0.635452	0.80122	0.779347	0.338458	0.180528
0.635452	0.800712	0.778906	0.337874	0.179855
0.638796	0.800712	0.779347	0.340273	0.179844
0.64214	0.800712	0.779788	0.342671	0.17978
0.64214	0.800203	0.779347	0.342087	0.179731
0.64214	0.799695	0.778906	0.341503	0.179404
0.64214	0.799187	0.778464	0.340921	0.179361
0.64214	0.798678	0.778023	0.34034	0.178795
0.64214	0.79817	0.777582	0.33976	0.178731
0.64214	0.797661	0.77714	0.339181	0.17815
0.64214	0.797153	0.776699	0.338603	0.177969
0.64214	0.796645	0.776258	0.338027	0.177016
0.645485	0.796645	0.776699	0.340418	0.176862
0.648829	0.796645	0.77714	0.342806	0.176718
0.648829	0.796136	0.776699	0.34223	0.176547
0.648829	0.795628	0.776258	0.341654	0.176406
0.652174	0.795628	0.776699	0.344039	0.176372
0.652174	0.795119	0.776258	0.343464	0.176315
0.655518	0.795119	0.776699	0.345847	0.176311
0.655518	0.794611	0.776258	0.345273	0.176152
0.655518	0.794103	0.775816	0.344699	0.176116
0.658863	0.794103	0.776258	0.347079	0.175918
0.662207	0.794103	0.776699	0.349456	0.175914
0.662207	0.793594	0.776258	0.348883	0.175734
0.662207	0.793086	0.775816	0.34831	0.175389
0.662207	0.792578	0.775375	0.347739	0.175086
0.662207	0.792069	0.774934	0.347169	0.174891
0.665552	0.792069	0.775375	0.349542	0.174888
0.665552	0.791561	0.774934	0.348972	0.17471
0.665552	0.791052	0.774492	0.348404	0.174608
0.668896	0.791052	0.774934	0.350774	0.174598
0.672241	0.791052	0.775375	0.353143	0.174307
0.672241	0.790544	0.774934	0.352574	0.173795
0.672241	0.790036	0.774492	0.352006	0.173727
0.672241	0.789527	0.774051	0.351439	0.17357
0.672241	0.789019	0.77361	0.350874	0.173552
0.675585	0.789019	0.774051	0.353238	0.173513
0.67893	0.789019	0.774492	0.355601	0.172763
0.67893	0.78851	0.774051	0.355035	0.172588
0.67893	0.788002	0.77361	0.354471	0.172561
0.67893	0.787494	0.773169	0.353907	0.172519
0.67893	0.786985	0.772727	0.353345	0.172517
0.67893	0.786477	0.772286	0.352783	0.172481
0.67893	0.785968	0.771845	0.352222	0.172308
0.67893	0.78546	0.771403	0.351663	0.17223
0.67893	0.784952	0.770962	0.351104	0.172065
0.67893	0.784443	0.770521	0.350546	0.171491
0.682274	0.784443	0.770962	0.352903	0.17127
0.682274	0.783935	0.770521	0.352346	0.171198
0.682274	0.783427	0.770079	0.351789	0.17114
0.682274	0.782918	0.769638	0.351234	0.170636
0.682274	0.78241	0.769197	0.35068	0.170263
0.682274	0.781901	0.768756	0.350127	0.170185
0.682274	0.781393	0.768314	0.349574	0.170019
0.682274	0.780885	0.767873	0.349023	0.169771
0.682274	0.780376	0.767432	0.348472	0.169486
0.682274	0.779868	0.76699	0.347923	0.169336
0.682274	0.779359	0.766549	0.347374	0.168921
0.682274	0.778851	0.766108	0.346827	0.168717
0.682274	0.778343	0.765666	0.34628	0.168325
0.682274	0.777834	0.765225	0.345734	0.168168
0.685619	0.777834	0.765666	0.348083	0.167836
0.685619	0.777326	0.765225	0.347538	0.167726
0.688963	0.777326	0.765666	0.349884	0.167713
0.688963	0.776817	0.765225	0.34934	0.167615
0.688963	0.776309	0.764784	0.348796	0.167607
0.688963	0.775801	0.764342	0.348253	0.166959
0.688963	0.775292	0.763901	0.347711	0.166934
0.688963	0.774784	0.76346	0.34717	0.166884
0.692308	0.774784	0.763901	0.349512	0.166244
0.692308	0.774276	0.76346	0.348972	0.165985
0.692308	0.773767	0.763019	0.348432	0.165128
0.692308	0.773259	0.762577	0.347893	0.165034
0.692308	0.77275	0.762136	0.347355	0.164834
0.692308	0.772242	0.761695	0.346818	0.164574
0.692308	0.771734	0.761253	0.346282	0.164154
0.695652	0.771734	0.761695	0.34862	0.164151
0.698997	0.771734	0.762136	0.350957	0.163774
0.698997	0.771225	0.761695	0.350421	0.163313
0.698997	0.770717	0.761253	0.349886	0.163271
0.698997	0.770208	0.760812	0.349351	0.16298
0.698997	0.7697	0.760371	0.348818	0.162748
0.698997	0.769192	0.759929	0.348285	0.162654
0.698997	0.768683	0.759488	0.347753	0.16262
0.698997	0.768175	0.759047	0.347222	0.16251
0.698997	0.767666	0.758605	0.346692	0.162347
0.698997	0.767158	0.758164	0.346163	0.162189
0.698997	0.76665	0.757723	0.345635	0.162019
0.698997	0.766141	0.757282	0.345107	0.16169
0.702341	0.766141	0.757723	0.347438	0.161609
0.702341	0.765633	0.757282	0.346911	0.161582
0.705686	0.765633	0.757723	0.34924	0.161407
0.705686	0.765125	0.757282	0.348713	0.160559
0.705686	0.764616	0.75684	0.348187	0.160136
0.70903	0.764616	0.757282	0.350514	0.160055
0.712375	0.764616	0.757723	0.352838	0.159719
0.712375	0.764108	0.757282	0.352313	0.159594
0.712375	0.763599	0.75684	0.351788	0.159275
0.715719	0.763599	0.757282	0.35411	0.159253
0.719064	0.763599	0.757723	0.356431	0.159217
0.719064	0.763091	0.757282	0.355906	0.159021
0.719064	0.762583	0.75684	0.355383	0.158999
0.719064	0.762074	0.756399	0.354859	0.158679
0.722408	0.762074	0.75684	0.357178	0.1582
0.722408	0.761566	0.756399	0.356655	0.15811
0.722408	0.761057	0.755958	0.356133	0.158102
0.722408	0.760549	0.755516	0.355612	0.157815
0.725753	0.760549	0.755958	0.357928	0.157613
0.725753	0.760041	0.755516	0.357408	0.157528
0.729097	0.760041	0.755958	0.359721	0.157412
0.729097	0.759532	0.755516	0.359201	0.157145
0.729097	0.759024	0.755075	0.358682	0.156684
0.729097	0.758516	0.754634	0.358164	0.156486
0.729097	0.758007	0.754192	0.357646	0.155935
0.729097	0.757499	0.753751	0.357129	0.155118
0.729097	0.75699	0.75331	0.356613	0.155111
0.729097	0.756482	0.752868	0.356098	0.155072
0.732441	0.756482	0.75331	0.358408	0.154964
0.732441	0.755974	0.752868	0.357893	0.154938
0.732441	0.755465	0.752427	0.357379	0.154656
0.732441	0.754957	0.751986	0.356866	0.154623
0.732441	0.754448	0.751545	0.356354	0.154578
0.732441	0.75394	0.751103	0.355842	0.15457
0.732441	0.753432	0.750662	0.355332	0.154485
0.732441	0.752923	0.750221	0.354822	0.154462
0.732441	0.752415	0.749779	0.354312	0.15436
0.732441	0.751906	0.749338	0.353804	0.154303
0.732441	0.751398	0.748897	0.353296	0.154122
0.732441	0.75089	0.748455	0.352789	0.153883
0.732441	0.750381	0.748014	0.352283	0.153653
0.732441	0.749873	0.747573	0.351777	0.15345
0.732441	0.749365	0.747132	0.351273	0.153411
0.732441	0.748856	0.74669	0.350769	0.153271
0.732441	0.748348	0.746249	0.350266	0.153221
0.732441	0.747839	0.745808	0.349763	0.152871
0.732441	0.747331	0.745366	0.349261	0.152767
0.735786	0.747331	0.745808	0.351564	0.152426
0.735786	0.746823	0.745366	0.351063	0.151972
0.735786	0.746314	0.744925	0.350562	0.151704
0.735786	0.745806	0.744484	0.350063	0.151624
0.735786	0.745297	0.744042	0.349564	0.151504
0.735786	0.744789	0.743601	0.349065	0.151434
0.735786	0.744281	0.74316	0.348568	0.15141
0.735786	0.743772	0.742718	0.348071	0.151392
0.73913	0.743772	0.74316	0.35037	0.150669
0.73913	0.743264	0.742718	0.349874	0.150193
